code,treatment,rep,fungicide,institution,cultivar,city,state,year_analysis,year_trial,don,inc,sev,ph,yld,trial1,trial2
21_095,Trat 9,2,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3625,Passo Fundo2020,14
21_096,Trat 10,2,Clorotalonil + tebuconazole + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3753,Passo Fundo2020,14
21_097,Trat 11,2,Carbendazim + tebuconazol + cresoxim metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3688,Passo Fundo2020,14
21_098,Trat 12,2,Metominostrobina + tebuconazol + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3812,Passo Fundo2020,14
21_099,Trat 1,3,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3663,Passo Fundo2020,14
21_100,Trat 2,3,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3737,Passo Fundo2020,14
21_101,Trat 3,3,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3673,Passo Fundo2020,14
21_102,Trat 4,3,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,4128,Passo Fundo2020,14
21_103,Trat 7,3,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3388,Passo Fundo2020,14
21_104,Trat 8,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3695,Passo Fundo2020,14
21_105,Trat 9,3,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3723,Passo Fundo2020,14
21_106,Trat 10,3,Clorotalonil + tebuconazole + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3743,Passo Fundo2020,14
21_107,Trat 11,3,Carbendazim + tebuconazol + cresoxim metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3702,Passo Fundo2020,14
21_108,Trat 12,3,Metominostrobina + tebuconazol + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,271.9,NA,NA,NA,3845,Passo Fundo2020,14
21_109,Trat 1,4,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3850,Passo Fundo2020,14
21_110,Trat 2,4,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3688,Passo Fundo2020,14
21_111,Trat 3,4,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3803,Passo Fundo2020,14
21_112,Trat 4,4,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,269.1,NA,NA,NA,3685,Passo Fundo2020,14
21_113,Trat 7,4,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3288,Passo Fundo2020,14
21_114,Trat 8,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,295.7,NA,NA,NA,3805,Passo Fundo2020,14
21_115,Trat 9,4,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3787,Passo Fundo2020,14
21_116,Trat 10,4,Clorotalonil + tebuconazole + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3945,Passo Fundo2020,14
21_117,Trat 11,4,Carbendazim + tebuconazol + cresoxim metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3762,Passo Fundo2020,14
21_118,Trat 12,4,Metominostrobina + tebuconazol + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3578,Passo Fundo2020,14
21_119,Trat 1,1,aacheck,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.7,3847.5,S.B. Sul2020,15
21_120,Trat 1,2,aacheck,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.1,3,79.3,4198.5,S.B. Sul2020,15
21_121,Trat 1,3,aacheck,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.7,5,78.1,4072.4,S.B. Sul2020,15
21_122,Trat 1,4,aacheck,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,76.6,3870.4,S.B. Sul2020,15
21_123,Trat 2,1,Tebuconazole + trifloxistrobina,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.7,4,80.8,4276.9,S.B. Sul2020,15
21_124,Trat 2,2,Tebuconazole + trifloxistrobina,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.6,2,80.7,4414.3,S.B. Sul2020,15
21_125,Trat 2,3,Tebuconazole + trifloxistrobina,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.6,4653.8,S.B. Sul2020,15
21_126,Trat 2,4,Tebuconazole + trifloxistrobina,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,2.6,3,79.9,4060.4,S.B. Sul2020,15
21_127,Trat 3,1,Piraclostrobina + metconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1,4,79.1,4125.6,S.B. Sul2020,15
21_128,Trat 3,2,Piraclostrobina + metconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.9,3936.6,S.B. Sul2020,15
21_129,Trat 3,3,Piraclostrobina + metconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77,4079.3,S.B. Sul2020,15
21_130,Trat 3,4,Piraclostrobina + metconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77.2,3963.5,S.B. Sul2020,15
21_131,Trat 4,1,Trifloxistrobina + protioconazole + bixafem,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.8,4469.8,S.B. Sul2020,15
21_132,Trat 4,2,Trifloxistrobina + protioconazole + bixafem,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.4,4293.6,S.B. Sul2020,15
21_133,Trat 4,3,Trifloxistrobina + protioconazole + bixafem,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.2,7,78.2,4303.4,S.B. Sul2020,15
21_134,Trat 4,4,Trifloxistrobina + protioconazole + bixafem,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.7,7,79.5,4774.4,S.B. Sul2020,15
21_135,Trat 5,1,Metconazol,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,312.5,0,0,78.8,4295.3,S.B. Sul2020,15
21_136,Trat 5,2,Metconazol,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.5,4079,S.B. Sul2020,15
21_137,Trat 5,3,Metconazol,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.2,5,80.4,4777.5,S.B. Sul2020,15
21_138,Trat 5,4,Metconazol,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.6,2,78.9,4287.3,S.B. Sul2020,15
21_139,Trat 6,1,Carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,81.2,4272,S.B. Sul2020,15
21_140,Trat 6,2,Carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.2,4286.9,S.B. Sul2020,15
21_141,Trat 6,3,Carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,81.2,4481.5,S.B. Sul2020,15
21_142,Trat 6,4,Carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.4,4193.2,S.B. Sul2020,15
21_143,Trat 7,1,Clorotalonil + tebuconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.5,7,78.7,3854.2,S.B. Sul2020,15
21_144,Trat 7,2,Clorotalonil + tebuconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.7,6,78.5,4021.1,S.B. Sul2020,15
21_145,Trat 7,3,Clorotalonil + tebuconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.8,4470.4,S.B. Sul2020,15
21_146,Trat 7,4,Clorotalonil + tebuconazole,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,76.5,4038.2,S.B. Sul2020,15
21_147,Trat 8,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.7,7,80,4653.2,S.B. Sul2020,15
21_148,Trat 8,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1,2,79.5,3983.4,S.B. Sul2020,15
21_149,Trat 8,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77.9,3916,S.B. Sul2020,15
21_150,Trat 8,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.3,4114.5,S.B. Sul2020,15
21_151,Trat 9,1,Piraclostrobina + metconazole + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,80.3,4465.7,S.B. Sul2020,15
21_152,Trat 9,2,Piraclostrobina + metconazole + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77.2,3941.7,S.B. Sul2020,15
21_153,Trat 9,3,Piraclostrobina + metconazole + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.8,4702.9,S.B. Sul2020,15
21_154,Trat 9,4,Piraclostrobina + metconazole + carbendazim,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0.7,7,77.5,4136.8,S.B. Sul2020,15
21_155,Trat 10,1,Clorotalonil + tebuconazole + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.5,4,81.1,4854.4,S.B. Sul2020,15
21_156,Trat 10,2,Clorotalonil + tebuconazole + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.3,4193.5,S.B. Sul2020,15
21_157,Trat 10,3,Clorotalonil + tebuconazole + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.4,4270.6,S.B. Sul2020,15
21_158,Trat 10,4,Clorotalonil + tebuconazole + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,1.1,8.5,77.3,3959.6,S.B. Sul2020,15
21_159,Trat 11,1,Carbendazim + tebuconazol + cresoxim metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,4.8,5.7,76.4,3544.5,S.B. Sul2020,15
21_160,Trat 11,2,Carbendazim + tebuconazol + cresoxim metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77.9,4274.6,S.B. Sul2020,15
21_161,Trat 11,3,Carbendazim + tebuconazol + cresoxim metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,80.5,4419,S.B. Sul2020,15
21_162,Trat 11,4,Carbendazim + tebuconazol + cresoxim metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,77.6,4157.3,S.B. Sul2020,15
21_163,Trat 12,1,Metominostrobina + tebuconazol + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.3,4229.5,S.B. Sul2020,15
21_164,Trat 12,2,Metominostrobina + tebuconazol + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,78.6,4472.8,S.B. Sul2020,15
21_165,Trat 12,3,Metominostrobina + tebuconazol + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,75.7,4308.8,S.B. Sul2020,15
21_166,Trat 12,4,Metominostrobina + tebuconazol + tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,76.3,4755.4,S.B. Sul2020,15
21_167,Trat 13,1,Tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,80.2,4120.5,S.B. Sul2020,15
21_168,Trat 13,2,Tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.1,4564.3,S.B. Sul2020,15
21_169,Trat 13,3,Tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,2.1,1.8,80.9,4605.6,S.B. Sul2020,15
21_170,Trat 13,4,Tiofanato metílico,3 Tentos,Tbio Sinuelo,S.B. Sul,RS,2021,2020,0,0,0,79.3,4178.6,S.B. Sul2020,15
21_231,Trat 1,1,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,10.5,78,3101.5,Passo Fundo2020,14
21_232,Trat 1,2,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,10,15.6,78.7,3195.5,Passo Fundo2020,14
21_233,Trat 1,3,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,7,79.1,3170.4,Passo Fundo2020,14
21_234,Trat 1,4,aacheck,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,8,20.4,78.6,2468.7,Passo Fundo2020,14
21_235,Trat 2,1,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,7,15.1,78.6,2474.9,Passo Fundo2020,14
21_236,Trat 2,2,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,24.2,78.6,3320.8,Passo Fundo2020,14
21_237,Trat 2,3,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,78.9,3502.5,Passo Fundo2020,14
21_238,Trat 2,4,Tebuconazole + trifloxistrobina,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,78.2,3139.1,Passo Fundo2020,14
21_239,Trat 3,1,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,7,77.8,2625.3,Passo Fundo2020,14
21_240,Trat 3,2,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,2,7,78,3452.4,Passo Fundo2020,14
21_241,Trat 3,3,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,79.3,3464.9,Passo Fundo2020,14
21_242,Trat 3,4,Piraclostrobina + metconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,78,3164.2,Passo Fundo2020,14
21_243,Trat 4,1,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,9,9.3,77.8,2756.9,Passo Fundo2020,14
21_244,Trat 4,2,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,9.3,78.7,3176.7,Passo Fundo2020,14
21_245,Trat 4,3,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,9.3,79.3,3759.4,Passo Fundo2020,14
21_246,Trat 4,4,Trifloxistrobina + protioconazole + bixafem,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,1,21,78,2838.3,Passo Fundo2020,14
21_247,Trat 5,1,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,7,78.9,2525.1,Passo Fundo2020,14
21_248,Trat 5,2,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,18,76.8,2769.4,Passo Fundo2020,14
21_249,Trat 5,3,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,79.7,3634.1,Passo Fundo2020,14
21_250,Trat 5,4,Metconazol,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,7,78.6,2763.2,Passo Fundo2020,14
21_251,Trat 7,1,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,NA,3201.8,Passo Fundo2020,14
21_252,Trat 7,2,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,15.7,NA,3270.7,Passo Fundo2020,14
21_253,Trat 7,3,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,8.4,NA,3063.9,Passo Fundo2020,14
21_254,Trat 7,4,Clorotalonil + tebuconazole,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,NA,3364.7,Passo Fundo2020,14
21_255,Trat 10,1,Clorotalonil + tebuconazole + tiofanato metílico,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,9,7.8,79.9,3439.8,Passo Fundo2020,14
21_256,Trat 10,2,Clorotalonil + tebuconazole + tiofanato metílico,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,15,7.9,78.2,3120.3,Passo Fundo2020,14
21_257,Trat 10,3,Clorotalonil + tebuconazole + tiofanato metílico,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,2,7,79.7,3377.2,Passo Fundo2020,14
21_258,Trat 10,4,Clorotalonil + tebuconazole + tiofanato metílico,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,2,14,79.3,3233.1,Passo Fundo2020,14
NA,Trat 5,1,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 5,2,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 5,3,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 5,4,Metconazol,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 6,1,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,78.6,3201.8,Passo Fundo2020,14
NA,Trat 6,1,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 6,2,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,15.7,78.6,3270.7,Passo Fundo2020,14
NA,Trat 6,2,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 6,3,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,5,8.4,78.9,3063.9,Passo Fundo2020,14
NA,Trat 6,3,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 6,4,Carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,3,7,79.5,3364.7,Passo Fundo2020,14
NA,Trat 6,4,Carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,NA,NA,NA,NA,NA,Passo Fundo2020,14
NA,Trat 8,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,78.9,3452.4,Passo Fundo2020,14
NA,Trat 8,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,9,7.8,78.9,3502.5,Passo Fundo2020,14
NA,Trat 8,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,78.9,3834.6,Passo Fundo2020,14
NA,Trat 8,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,2,10.5,78.6,1917.3,Passo Fundo2020,14
NA,Trat 9,1,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,4,7,79.1,3790.7,Passo Fundo2020,14
NA,Trat 9,2,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,6,12.8,79.5,3383.5,Passo Fundo2020,14
NA,Trat 9,3,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,6,8.2,79.5,3214.3,Passo Fundo2020,14
NA,Trat 9,4,Piraclostrobina + metconazole + carbendazim,Embrapa Trigo,BRS Parrudo,Passo Fundo,RS,2021,2020,0,8,10.5,77.4,2725.6,Passo Fundo2020,14
21_374,Trat 1,1,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2765,84,12.2,76.7,4021.7,Cruz Alta2021,16
21_375,Trat 2,1,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,4033.6,81,10.8,74.6,4786.4,Cruz Alta2021,16
21_376,Trat 3,1,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2215.8,68,7.5,77,5307.4,Cruz Alta2021,16
21_377,Trat 4,1,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2793,73,10.2,75.9,5325.2,Cruz Alta2021,16
21_378,Trat 5,1,Fluxapiroxade + protioconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3419.4,72,7.9,76.1,5193.9,Cruz Alta2021,16
21_379,Trat 6,1,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3620.2,84,15.2,78.9,5618.5,Cruz Alta2021,16
21_380,Trat 7,1,Metominostrobina + tebuconazol + tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3378.8,89,14.8,74.8,5488.6,Cruz Alta2021,16
21_381,Trat 8,1,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3682.4,85,18.9,76.3,5029.9,Cruz Alta2021,16
21_382,Trat 9,1,Clorotalonil + tebuconazole + tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2428.4,83,12.2,72.8,5657.8,Cruz Alta2021,16
21_383,Trat 10,1,Tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2551.8,73,10.4,72.1,5883.7,Cruz Alta2021,16
21_384,Trat 11,1,Tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3713,64,6.8,76.1,5893.1,Cruz Alta2021,16
21_385,Trat 12,1,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1699.2,67,8.5,77,5786.1,Cruz Alta2021,16
21_386,Trat 13,1,Tebuconazol + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2393.2,54,5.4,78,6192.8,Cruz Alta2021,16
21_387,Trat 14,1,Metconazol + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1790.2,70,10,77.4,5707.4,Cruz Alta2021,16
21_388,Trat 15,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2964.2,66,7.9,77.4,5710.8,Cruz Alta2021,16
21_389,Trat 16,1,Piraclostrobina + tebucoanazol + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2858,72,11.5,75.9,5434.1,Cruz Alta2021,16
21_390,Trat 17,1,Protioconazol + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1408,72,10.8,77.4,5534.6,Cruz Alta2021,16
21_391,Trat 1,2,aacheck,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2438,87,16.5,78.1,5088.9,Cruz Alta2021,16
21_392,Trat 2,2,Tebuconazole + trifloxistrobina,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2411,64,6.7,75.2,4838,Cruz Alta2021,16
21_393,Trat 3,2,Metconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2764.4,56,5.8,76.7,5993.8,Cruz Alta2021,16
21_394,Trat 4,2,Piraclostrobina + metconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1476,66,8.8,76.8,5677.3,Cruz Alta2021,16
21_395,Trat 5,2,Fluxapiroxade + protioconazol,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3087.8,64,8.1,76.3,5733.8,Cruz Alta2021,16
21_396,Trat 6,2,Trifloxistrobina + protioconazole + bixafem,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2935,68,7.7,77,5777.3,Cruz Alta2021,16
21_397,Trat 7,2,Metominostrobina + tebuconazol + tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3619.4,85,17.1,75.7,5304.9,Cruz Alta2021,16
21_398,Trat 8,2,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,3412.4,77,12.6,77.8,5126.9,Cruz Alta2021,16
21_399,Trat 9,2,Clorotalonil + tebuconazole + tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1927.4,74,13.3,72.8,5697.3,Cruz Alta2021,16
21_400,Trat 10,2,Tiofanato metílico,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2456,66,9.4,71.5,6025.2,Cruz Alta2021,16
21_401,Trat 11,2,Tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2913.4,68,6,75.4,5462.5,Cruz Alta2021,16
21_402,Trat 12,2,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1430.8,67,7.6,76.7,6033.9,Cruz Alta2021,16
21_403,Trat 13,2,Tebuconazol + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,2368,59,7.9,76.7,6029.7,Cruz Alta2021,16
21_404,Trat 14,2,Metconazol + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2021,2021,1698,71,8.7,76.3,5739.8,Cruz Alta2021,16
